experiment_id,seed,panel_id,scenario,washout_batches,direction,method,intervention,accuracy_change,nll_change,brier_change,ece15_change,error_change
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,parameters_aux,0.0,3.409002437040204e-05,1.5006312254799842e-05,3.2256121908994656e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,optimizer_aux,0.0,0.00014184317462639928,6.955464727050054e-05,2.6099266510900068e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,optimizer_aux,0.0,0.00013134852127009988,6.535680469479943e-05,2.64814754616996e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,parameters_optimizer_aux,0.0,6.2277618846987015e-06,2.265691339698589e-06,-1.8027976063997309e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,parameters_optimizer_aux,0.0,6.2277618846987015e-06,2.265691339698589e-06,-1.8027976063997309e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,all,0.0,6.2277618846987015e-06,2.265691339698589e-06,-1.8027976063997309e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,all,0.0,6.2277618846987015e-06,2.265691339698589e-06,-1.8027976063997309e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,none,0.0,-3.1373665170947307e-06,-1.2731805149011899e-06,2.5519142500003006e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,none,0.0,-2.8789852526966975e-06,-1.3046378899983502e-06,2.1966623985989614e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,parameters,0.0,-2.2696066900862455e-08,-1.99609301310133e-10,2.2623942899646643e-08,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,parameters,0.0,-9.795029169701319e-08,-5.210268419833519e-08,4.53467420002962e-08,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,optimizer,0.0,-3.1198441969998436e-06,-1.273145150700039e-06,2.5344169691000895e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,optimizer,0.0,-2.7513842092985463e-06,-1.2383952169986445e-06,2.1272934170989827e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,parameters_optimizer,0.0,-3.6894885965810253e-09,-1.2481069996961303e-10,3.655022399323693e-09,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,parameters_optimizer,0.0,3.9692516398681654e-08,1.925560700125062e-08,-3.167824780096751e-08,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,aux,0.0,-2.902826449498186e-06,-1.2740650498985207e-06,2.316899559899263e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,aux,0.0,-1.4250129714982185e-06,-6.60583061598552e-07,1.1121884632998152e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,parameters_aux,0.0,0.0,0.0,0.0,-0.0
