experiment_id,method,intervention,washout_batches,metric,n_panels,mean,sd,ci95_low,ci95_high,n_seeds_min,n_seeds_max,individual_panels,interval_type
stage_a_uci_v1,tent,factorial:PE,4,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:PE,4,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:PE,4,nll_gap_factorial,1,-4.517509052022935e-21,,,,3,3,"{""uci_internal_fixed"": -4.517509052022935e-21}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:PE,4,brier_gap_factorial,1,1.4117215787571672e-22,,,,3,3,"{""uci_internal_fixed"": 1.4117215787571672e-22}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:PO,0,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:PO,0,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:PO,0,nll_gap_factorial,1,-7.793199405886096e-08,,,,3,3,"{""uci_internal_fixed"": -7.793199405886096e-08}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:PO,0,brier_gap_factorial,1,-1.1132375633123818e-08,,,,3,3,"{""uci_internal_fixed"": -1.1132375633123818e-08}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:PO,4,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:PO,4,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:PO,4,nll_gap_factorial,1,-7.56403465696241e-07,,,,3,3,"{""uci_internal_fixed"": -7.56403465696241e-07}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:PO,4,brier_gap_factorial,1,-3.3254578137425557e-07,,,,3,3,"{""uci_internal_fixed"": -3.3254578137425557e-07}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:POE,0,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:POE,0,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:POE,0,nll_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:POE,0,brier_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:POE,4,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:POE,4,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:POE,4,nll_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:POE,4,brier_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
